voter_name,affiliation,award,name,value,points,avgPoints,diff,diffSquared,ballot
"Rankin, Duane",Arizona Republic,MIP,x2nd_place_3_points,"Gilgeous-Alexander, Shai (OKC)",3,2.888888889,0.111111111,0.012345679,MIP
"Rankin, Duane",Arizona Republic,MIP,x3rd_place_1_point,"Bridges, Mikal (BKN)",1,0.323232323,0.676767677,0.458014488,MIP
"Ready, Stephanie",WarnerMedia,MIP,x1st_place_5_points,"Markkanen, Lauri (UTA)",5,4.292929293,0.707070707,0.499948985,MIP
"Ready, Stephanie",WarnerMedia,MIP,x2nd_place_3_points,"Gilgeous-Alexander, Shai (OKC)",3,2.888888889,0.111111111,0.012345679,MIP
"Ready, Stephanie",WarnerMedia,MIP,x3rd_place_1_point,"Murphy III, Trey (NOP)",1,0.070707071,0.929292929,0.863585348,MIP
"Redick, JJ",ESPN,MIP,x1st_place_5_points,"Markkanen, Lauri (UTA)",5,4.292929293,0.707070707,0.499948985,MIP
"Redick, JJ",ESPN,MIP,x2nd_place_3_points,"Claxton, Nic (BKN)",3,0.191919192,2.808080808,7.885317825,MIP
"Redick, JJ",ESPN,MIP,x3rd_place_1_point,"Bridges, Mikal (BKN)",1,0.323232323,0.676767677,0.458014488,MIP
"Reiter, Bill",CBSSports.com,MIP,x1st_place_5_points,"Markkanen, Lauri (UTA)",5,4.292929293,0.707070707,0.499948985,MIP
"Reiter, Bill",CBSSports.com,MIP,x2nd_place_3_points,"Gilgeous-Alexander, Shai (OKC)",3,2.888888889,0.111111111,0.012345679,MIP
"Reiter, Bill",CBSSports.com,MIP,x3rd_place_1_point,"Brunson, Jalen (NYK)",1,0.909090909,0.090909091,0.008264463,MIP
"Reverchon, Remi",beIN Sports,MIP,x1st_place_5_points,"Gilgeous-Alexander, Shai (OKC)",5,2.868686869,2.131313131,4.542495664,MIP
"Reverchon, Remi",beIN Sports,MIP,x2nd_place_3_points,"Markkanen, Lauri (UTA)",3,4.313131313,-1.313131313,1.724313846,MIP
"Reverchon, Remi",beIN Sports,MIP,x3rd_place_1_point,"Brunson, Jalen (NYK)",1,0.909090909,0.090909091,0.008264463,MIP
"Reynolds, Tim",Associated Press,MIP,x1st_place_5_points,"Markkanen, Lauri (UTA)",5,4.292929293,0.707070707,0.499948985,MIP
"Reynolds, Tim",Associated Press,MIP,x2nd_place_3_points,"Gilgeous-Alexander, Shai (OKC)",3,2.888888889,0.111111111,0.012345679,MIP
"Reynolds, Tim",Associated Press,MIP,x3rd_place_1_point,"Brunson, Jalen (NYK)",1,0.909090909,0.090909091,0.008264463,MIP
"Robbins, Josh",The Athletic,MIP,x1st_place_5_points,"Markkanen, Lauri (UTA)",5,4.292929293,0.707070707,0.499948985,MIP
"Robbins, Josh",The Athletic,MIP,x2nd_place_3_points,"Gilgeous-Alexander, Shai (OKC)",3,2.888888889,0.111111111,0.012345679,MIP
"Robbins, Josh",The Athletic,MIP,x3rd_place_1_point,"Brunson, Jalen (NYK)",1,0.909090909,0.090909091,0.008264463,MIP
"Rohlin, Melissa",Fox Sports,MIP,x1st_place_5_points,"Markkanen, Lauri (UTA)",5,4.292929293,0.707070707,0.499948985,MIP
"Rohlin, Melissa",Fox Sports,MIP,x2nd_place_3_points,"Gilgeous-Alexander, Shai (OKC)",3,2.888888889,0.111111111,0.012345679,MIP
"Rohlin, Melissa",Fox Sports,MIP,x3rd_place_1_point,"Claxton, Nic (BKN)",1,0.212121212,0.787878788,0.620752984,MIP
"Rooks, Taylor",Bleacher Report,MIP,x1st_place_5_points,"Gilgeous-Alexander, Shai (OKC)",5,2.868686869,2.131313131,4.542495664,MIP
"Rooks, Taylor",Bleacher Report,MIP,x2nd_place_3_points,"Markkanen, Lauri (UTA)",3,4.313131313,-1.313131313,1.724313846,MIP
"Rooks, Taylor",Bleacher Report,MIP,x3rd_place_1_point,"Brunson, Jalen (NYK)",1,0.909090909,0.090909091,0.008264463,MIP
"Rose, Jalen",ESPN,MIP,x1st_place_5_points,"Brunson, Jalen (NYK)",5,0.868686869,4.131313131,17.06774819,MIP
"Rose, Jalen",ESPN,MIP,x2nd_place_3_points,"Markkanen, Lauri (UTA)",3,4.313131313,-1.313131313,1.724313846,MIP
"Rose, Jalen",ESPN,MIP,x3rd_place_1_point,"Gilgeous-Alexander, Shai (OKC)",1,2.909090909,-1.909090909,3.644628099,MIP
"Russillo, Ryen",The Ringer,MIP,x1st_place_5_points,"Markkanen, Lauri (UTA)",5,4.292929293,0.707070707,0.499948985,MIP
"Russillo, Ryen",The Ringer,MIP,x2nd_place_3_points,"Gilgeous-Alexander, Shai (OKC)",3,2.888888889,0.111111111,0.012345679,MIP
"Russillo, Ryen",The Ringer,MIP,x3rd_place_1_point,"Brunson, Jalen (NYK)",1,0.909090909,0.090909091,0.008264463,MIP
"Sankofa, Omari",Detroit Free Press,MIP,x1st_place_5_points,"Markkanen, Lauri (UTA)",5,4.292929293,0.707070707,0.499948985,MIP
"Sankofa, Omari",Detroit Free Press,MIP,x2nd_place_3_points,"Gilgeous-Alexander, Shai (OKC)",3,2.888888889,0.111111111,0.012345679,MIP
"Sankofa, Omari",Detroit Free Press,MIP,x3rd_place_1_point,"Brunson, Jalen (NYK)",1,0.909090909,0.090909091,0.008264463,MIP
"Schuhmann, John",NBA.com,MIP,x1st_place_5_points,"Markkanen, Lauri (UTA)",5,4.292929293,0.707070707,0.499948985,MIP
"Schuhmann, John",NBA.com,MIP,x2nd_place_3_points,"Gilgeous-Alexander, Shai (OKC)",3,2.888888889,0.111111111,0.012345679,MIP
"Schuhmann, John",NBA.com,MIP,x3rd_place_1_point,"Haliburton, Tyrese (IND)",1,0.151515152,0.848484848,0.719926538,MIP
"Scott, Dennis",WarnerMedia,MIP,x1st_place_5_points,"Markkanen, Lauri (UTA)",5,4.292929293,0.707070707,0.499948985,MIP
"Scott, Dennis",WarnerMedia,MIP,x2nd_place_3_points,"Fox, De'Aaron (SAC)",3,0,3,9,MIP
"Scott, Dennis",WarnerMedia,MIP,x3rd_place_1_point,"Gordon, Aaron (DEN)",1,0,1,1,MIP
"Shelburne, Ramona",ESPN,MIP,x1st_place_5_points,"Markkanen, Lauri (UTA)",5,4.292929293,0.707070707,0.499948985,MIP
"Shelburne, Ramona",ESPN,MIP,x2nd_place_3_points,"Brunson, Jalen (NYK)",3,0.888888889,2.111111111,4.456790123,MIP
"Shelburne, Ramona",ESPN,MIP,x3rd_place_1_point,"Bridges, Mikal (BKN)",1,0.323232323,0.676767677,0.458014488,MIP
"Simmons, Bill",The Ringer,MIP,x1st_place_5_points,"Markkanen, Lauri (UTA)",5,4.292929293,0.707070707,0.499948985,MIP
"Simmons, Bill",The Ringer,MIP,x2nd_place_3_points,"Claxton, Nic (BKN)",3,0.191919192,2.808080808,7.885317825,MIP
"Simmons, Bill",The Ringer,MIP,x3rd_place_1_point,"Murphy III, Trey (NOP)",1,0.070707071,0.929292929,0.863585348,MIP
"Singer, Mike",Denver Post,MIP,x1st_place_5_points,"Markkanen, Lauri (UTA)",5,4.292929293,0.707070707,0.499948985,MIP
"Singer, Mike",Denver Post,MIP,x2nd_place_3_points,"Haliburton, Tyrese (IND)",3,0.131313131,2.868686869,8.229364351,MIP
"Singer, Mike",Denver Post,MIP,x3rd_place_1_point,"Bridges, Mikal (BKN)",1,0.323232323,0.676767677,0.458014488,MIP
"Slater, Anthony",The Athletic,MIP,x1st_place_5_points,"Markkanen, Lauri (UTA)",5,4.292929293,0.707070707,0.499948985,MIP
"Slater, Anthony",The Athletic,MIP,x2nd_place_3_points,"Gilgeous-Alexander, Shai (OKC)",3,2.888888889,0.111111111,0.012345679,MIP
"Slater, Anthony",The Athletic,MIP,x3rd_place_1_point,"Haliburton, Tyrese (IND)",1,0.151515152,0.848484848,0.719926538,MIP
"Smith, Doug",The Toronto Star,MIP,x1st_place_5_points,"Gilgeous-Alexander, Shai (OKC)",5,2.868686869,2.131313131,4.542495664,MIP
"Smith, Doug",The Toronto Star,MIP,x2nd_place_3_points,"Markkanen, Lauri (UTA)",3,4.313131313,-1.313131313,1.724313846,MIP
"Smith, Doug",The Toronto Star,MIP,x3rd_place_1_point,"Brunson, Jalen (NYK)",1,0.909090909,0.090909091,0.008264463,MIP
"Smith, Stephen A.",ESPN,MIP,x1st_place_5_points,"Markkanen, Lauri (UTA)",5,4.292929293,0.707070707,0.499948985,MIP
"Smith, Stephen A.",ESPN,MIP,x2nd_place_3_points,"Gilgeous-Alexander, Shai (OKC)",3,2.888888889,0.111111111,0.012345679,MIP
"Smith, Stephen A.",ESPN,MIP,x3rd_place_1_point,"Bridges, Mikal (BKN)",1,0.323232323,0.676767677,0.458014488,MIP
"Smith, Steve",WarnerMedia,MIP,x1st_place_5_points,"Markkanen, Lauri (UTA)",5,4.292929293,0.707070707,0.499948985,MIP
"Smith, Steve",WarnerMedia,MIP,x2nd_place_3_points,"Gilgeous-Alexander, Shai (OKC)",3,2.888888889,0.111111111,0.012345679,MIP
"Smith, Steve",WarnerMedia,MIP,x3rd_place_1_point,"Brunson, Jalen (NYK)",1,0.909090909,0.090909091,0.008264463,MIP
"Sohi, Seerat",The Ringer,MIP,x1st_place_5_points,"Gilgeous-Alexander, Shai (OKC)",5,2.868686869,2.131313131,4.542495664,MIP
"Sohi, Seerat",The Ringer,MIP,x2nd_place_3_points,"Markkanen, Lauri (UTA)",3,4.313131313,-1.313131313,1.724313846,MIP
"Sohi, Seerat",The Ringer,MIP,x3rd_place_1_point,"Bridges, Mikal (BKN)",1,0.323232323,0.676767677,0.458014488,MIP
"Termine, Justin",Sirius Radio,MIP,x1st_place_5_points,"Markkanen, Lauri (UTA)",5,4.292929293,0.707070707,0.499948985,MIP
"Termine, Justin",Sirius Radio,MIP,x2nd_place_3_points,"Claxton, Nic (BKN)",3,0.191919192,2.808080808,7.885317825,MIP
"Termine, Justin",Sirius Radio,MIP,x3rd_place_1_point,"Bridges, Mikal (BKN)",1,0.323232323,0.676767677,0.458014488,MIP
"Van Gundy, Stan",WarnerMedia,MIP,x1st_place_5_points,"Murphy III, Trey (NOP)",5,0.03030303,4.96969697,24.69788797,MIP
"Van Gundy, Stan",WarnerMedia,MIP,x2nd_place_3_points,"Gilgeous-Alexander, Shai (OKC)",3,2.888888889,0.111111111,0.012345679,MIP
"Van Gundy, Stan",WarnerMedia,MIP,x3rd_place_1_point,"Markkanen, Lauri (UTA)",1,4.333333333,-3.333333333,11.11111111,MIP
"Vardon, Joe",The Athletic,MIP,x1st_place_5_points,"Markkanen, Lauri (UTA)",5,4.292929293,0.707070707,0.499948985,MIP
"Vardon, Joe",The Athletic,MIP,x2nd_place_3_points,"Gilgeous-Alexander, Shai (OKC)",3,2.888888889,0.111111111,0.012345679,MIP
"Vardon, Joe",The Athletic,MIP,x3rd_place_1_point,"Brunson, Jalen (NYK)",1,0.909090909,0.090909091,0.008264463,MIP
"Villafranca, David",EFE News,MIP,x1st_place_5_points,"Markkanen, Lauri (UTA)",5,4.292929293,0.707070707,0.499948985,MIP
"Villafranca, David",EFE News,MIP,x2nd_place_3_points,"Gilgeous-Alexander, Shai (OKC)",3,2.888888889,0.111111111,0.012345679,MIP
"Villafranca, David",EFE News,MIP,x3rd_place_1_point,"Bridges, Mikal (BKN)",1,0.323232323,0.676767677,0.458014488,MIP
"Washburn, Gary",Boston Globe,MIP,x1st_place_5_points,"Markkanen, Lauri (UTA)",5,4.292929293,0.707070707,0.499948985,MIP
"Washburn, Gary",Boston Globe,MIP,x2nd_place_3_points,"Bridges, Mikal (BKN)",3,0.303030303,2.696969697,7.273645546,MIP
"Washburn, Gary",Boston Globe,MIP,x3rd_place_1_point,"Claxton, Nic (BKN)",1,0.212121212,0.787878788,0.620752984,MIP
"Wilbon, Michael",ESPN,MIP,x1st_place_5_points,"Markkanen, Lauri (UTA)",5,4.292929293,0.707070707,0.499948985,MIP
"Wilbon, Michael",ESPN,MIP,x2nd_place_3_points,"Gilgeous-Alexander, Shai (OKC)",3,2.888888889,0.111111111,0.012345679,MIP
"Wilbon, Michael",ESPN,MIP,x3rd_place_1_point,"Brunson, Jalen (NYK)",1,0.909090909,0.090909091,0.008264463,MIP
"Windhorst, Brian",ESPN,MIP,x1st_place_5_points,"Gilgeous-Alexander, Shai (OKC)",5,2.868686869,2.131313131,4.542495664,MIP
"Windhorst, Brian",ESPN,MIP,x2nd_place_3_points,"Markkanen, Lauri (UTA)",3,4.313131313,-1.313131313,1.724313846,MIP
"Windhorst, Brian",ESPN,MIP,x3rd_place_1_point,"Bridges, Mikal (BKN)",1,0.323232323,0.676767677,0.458014488,MIP
"Winer, Matt",WarnerMedia,MIP,x1st_place_5_points,"Markkanen, Lauri (UTA)",5,4.292929293,0.707070707,0.499948985,MIP
"Winer, Matt",WarnerMedia,MIP,x2nd_place_3_points,"Gilgeous-Alexander, Shai (OKC)",3,2.888888889,0.111111111,0.012345679,MIP
"Winer, Matt",WarnerMedia,MIP,x3rd_place_1_point,"Brunson, Jalen (NYK)",1,0.909090909,0.090909091,0.008264463,MIP
"Wright, Michael C.",NBA.com,MIP,x1st_place_5_points,"Gilgeous-Alexander, Shai (OKC)",5,2.868686869,2.131313131,4.542495664,MIP
"Wright, Michael C.",NBA.com,MIP,x2nd_place_3_points,"Markkanen, Lauri (UTA)",3,4.313131313,-1.313131313,1.724313846,MIP
"Wright, Michael C.",NBA.com,MIP,x3rd_place_1_point,"Brunson, Jalen (NYK)",1,0.909090909,0.090909091,0.008264463,MIP
"Youngmisuk, Ohm",ESPN,MIP,x1st_place_5_points,"Gilgeous-Alexander, Shai (OKC)",5,2.868686869,2.131313131,4.542495664,MIP
"Youngmisuk, Ohm",ESPN,MIP,x2nd_place_3_points,"Markkanen, Lauri (UTA)",3,4.313131313,-1.313131313,1.724313846,MIP
"Youngmisuk, Ohm",ESPN,MIP,x3rd_place_1_point,"Brunson, Jalen (NYK)",1,0.909090909,0.090909091,0.008264463,MIP
"Zillgitt, Jeff",USA Today,MIP,x1st_place_5_points,"Markkanen, Lauri (UTA)",5,4.292929293,0.707070707,0.499948985,MIP
"Zillgitt, Jeff",USA Today,MIP,x2nd_place_3_points,"Gilgeous-Alexander, Shai (OKC)",3,2.888888889,0.111111111,0.012345679,MIP
"Zillgitt, Jeff",USA Today,MIP,x3rd_place_1_point,"Jackson Jr., Jaren (MEM)",1,0,1,1,MIP
"Aldridge, David",The Athletic,ROY,x1st_place_5_points,"Banchero, Paolo (ORL)",5,4.939393939,0.060606061,0.003673095,ROY
"Aldridge, David",The Athletic,ROY,x2nd_place_3_points,"Williams, Jalen (OKC)",3,2.404040404,0.595959596,0.35516784,ROY
"Aldridge, David",The Athletic,ROY,x3rd_place_1_point,"Kessler, Walker (UTA)",1,1.141414141,-0.141414141,0.019997959,ROY
"Amick, Sam",The Athletic,ROY,x1st_place_5_points,"Banchero, Paolo (ORL)",5,4.939393939,0.060606061,0.003673095,ROY
"Amick, Sam",The Athletic,ROY,x2nd_place_3_points,"Williams, Jalen (OKC)",3,2.404040404,0.595959596,0.35516784,ROY
"Amick, Sam",The Athletic,ROY,x3rd_place_1_point,"Murray, Keegan (SAC)",1,0.202020202,0.797979798,0.636771758,ROY
"Anthony, Greg",WarnerMedia,ROY,x1st_place_5_points,"Banchero, Paolo (ORL)",5,4.939393939,0.060606061,0.003673095,ROY
"Anthony, Greg",WarnerMedia,ROY,x2nd_place_3_points,"Williams, Jalen (OKC)",3,2.404040404,0.595959596,0.35516784,ROY
"Anthony, Greg",WarnerMedia,ROY,x3rd_place_1_point,"Mathurin, Bennedict (IND)",1,0.262626263,0.737373737,0.543720029,ROY
"Aschburner, Steve",NBA.com,ROY,x1st_place_5_points,"Banchero, Paolo (ORL)",5,4.939393939,0.060606061,0.003673095,ROY
"Aschburner, Steve",NBA.com,ROY,x2nd_place_3_points,"Williams, Jalen (OKC)",3,2.404040404,0.595959596,0.35516784,ROY
"Aschburner, Steve",NBA.com,ROY,x3rd_place_1_point,"Kessler, Walker (UTA)",1,1.141414141,-0.141414141,0.019997959,ROY
"Aubin, Maxime",L'Equipe,ROY,x1st_place_5_points,"Banchero, Paolo (ORL)",5,4.939393939,0.060606061,0.003673095,ROY
"Aubin, Maxime",L'Equipe,ROY,x2nd_place_3_points,"Williams, Jalen (OKC)",3,2.404040404,0.595959596,0.35516784,ROY
"Aubin, Maxime",L'Equipe,ROY,x3rd_place_1_point,"Kessler, Walker (UTA)",1,1.141414141,-0.141414141,0.019997959,ROY
"Barao, Eduardo",BAND,ROY,x1st_place_5_points,"Banchero, Paolo (ORL)",5,4.939393939,0.060606061,0.003673095,ROY
"Barao, Eduardo",BAND,ROY,x2nd_place_3_points,"Mathurin, Bennedict (IND)",3,0.242424242,2.757575758,7.604224059,ROY
"Barao, Eduardo",BAND,ROY,x3rd_place_1_point,"Kessler, Walker (UTA)",1,1.141414141,-0.141414141,0.019997959,ROY
"Beck, Howard",PBWA/GQ,ROY,x1st_place_5_points,"Banchero, Paolo (ORL)",5,4.939393939,0.060606061,0.003673095,ROY
"Beck, Howard",PBWA/GQ,ROY,x2nd_place_3_points,"Williams, Jalen (OKC)",3,2.404040404,0.595959596,0.35516784,ROY
"Beck, Howard",PBWA/GQ,ROY,x3rd_place_1_point,"Kessler, Walker (UTA)",1,1.141414141,-0.141414141,0.019997959,ROY
"Bondy, Stefan",New York Daily News,ROY,x1st_place_5_points,"Banchero, Paolo (ORL)",5,4.939393939,0.060606061,0.003673095,ROY
"Bondy, Stefan",New York Daily News,ROY,x2nd_place_3_points,"Williams, Jalen (OKC)",3,2.404040404,0.595959596,0.35516784,ROY
"Bondy, Stefan",New York Daily News,ROY,x3rd_place_1_point,"Mathurin, Bennedict (IND)",1,0.262626263,0.737373737,0.543720029,ROY
"Bontemps, Tim",ESPN,ROY,x1st_place_5_points,"Banchero, Paolo (ORL)",5,4.939393939,0.060606061,0.003673095,ROY
"Bontemps, Tim",ESPN,ROY,x2nd_place_3_points,"Williams, Jalen (OKC)",3,2.404040404,0.595959596,0.35516784,ROY
"Bontemps, Tim",ESPN,ROY,x3rd_place_1_point,"Kessler, Walker (UTA)",1,1.141414141,-0.141414141,0.019997959,ROY
"Boone, Rod",Charlotte Observer,ROY,x1st_place_5_points,"Banchero, Paolo (ORL)",5,4.939393939,0.060606061,0.003673095,ROY
"Boone, Rod",Charlotte Observer,ROY,x2nd_place_3_points,"Williams, Jalen (OKC)",3,2.404040404,0.595959596,0.35516784,ROY
"Boone, Rod",Charlotte Observer,ROY,x3rd_place_1_point,"Mathurin, Bennedict (IND)",1,0.262626263,0.737373737,0.543720029,ROY
"Broussard, Chris",Fox Sports,ROY,x1st_place_5_points,"Banchero, Paolo (ORL)",5,4.939393939,0.060606061,0.003673095,ROY
"Broussard, Chris",Fox Sports,ROY,x2nd_place_3_points,"Williams, Jalen (OKC)",3,2.404040404,0.595959596,0.35516784,ROY
"Broussard, Chris",Fox Sports,ROY,x3rd_place_1_point,"Murray, Keegan (SAC)",1,0.202020202,0.797979798,0.636771758,ROY
"Bucher, Ric",FS1,ROY,x1st_place_5_points,"Banchero, Paolo (ORL)",5,4.939393939,0.060606061,0.003673095,ROY
"Bucher, Ric",FS1,ROY,x2nd_place_3_points,"Kessler, Walker (UTA)",3,1.121212121,1.878787879,3.529843893,ROY
"Bucher, Ric",FS1,ROY,x3rd_place_1_point,"Mathurin, Bennedict (IND)",1,0.262626263,0.737373737,0.543720029,ROY
"Buha, Jovan",The Athletic,ROY,x1st_place_5_points,"Banchero, Paolo (ORL)",5,4.939393939,0.060606061,0.003673095,ROY
"Buha, Jovan",The Athletic,ROY,x2nd_place_3_points,"Williams, Jalen (OKC)",3,2.404040404,0.595959596,0.35516784,ROY
"Buha, Jovan",The Athletic,ROY,x3rd_place_1_point,"Kessler, Walker (UTA)",1,1.141414141,-0.141414141,0.019997959,ROY
"Burke, Doris",ESPN,ROY,x1st_place_5_points,"Banchero, Paolo (ORL)",5,4.939393939,0.060606061,0.003673095,ROY
"Burke, Doris",ESPN,ROY,x2nd_place_3_points,"Williams, Jalen (OKC)",3,2.404040404,0.595959596,0.35516784,ROY
"Burke, Doris",ESPN,ROY,x3rd_place_1_point,"Kessler, Walker (UTA)",1,1.141414141,-0.141414141,0.019997959,ROY
"Caplan, Callie",Dallas Morning News,ROY,x1st_place_5_points,"Banchero, Paolo (ORL)",5,4.939393939,0.060606061,0.003673095,ROY
"Caplan, Callie",Dallas Morning News,ROY,x2nd_place_3_points,"Williams, Jalen (OKC)",3,2.404040404,0.595959596,0.35516784,ROY
"Caplan, Callie",Dallas Morning News,ROY,x3rd_place_1_point,"Kessler, Walker (UTA)",1,1.141414141,-0.141414141,0.019997959,ROY
"Charania, Shams",The Athletic/Stadium,ROY,x1st_place_5_points,"Banchero, Paolo (ORL)",5,4.939393939,0.060606061,0.003673095,ROY
"Charania, Shams",The Athletic/Stadium,ROY,x2nd_place_3_points,"Mathurin, Bennedict (IND)",3,0.242424242,2.757575758,7.604224059,ROY
"Charania, Shams",The Athletic/Stadium,ROY,x3rd_place_1_point,"Williams, Jalen (OKC)",1,2.424242424,-1.424242424,2.028466483,ROY
"Chiang, Anthony",Miami Herald,ROY,x1st_place_5_points,"Banchero, Paolo (ORL)",5,4.939393939,0.060606061,0.003673095,ROY
"Chiang, Anthony",Miami Herald,ROY,x2nd_place_3_points,"Kessler, Walker (UTA)",3,1.121212121,1.878787879,3.529843893,ROY
"Chiang, Anthony",Miami Herald,ROY,x3rd_place_1_point,"Williams, Jalen (OKC)",1,2.424242424,-1.424242424,2.028466483,ROY
"Cole, Damichael",Memphis Commercial Appeal,ROY,x1st_place_5_points,"Banchero, Paolo (ORL)",5,4.939393939,0.060606061,0.003673095,ROY
"Cole, Damichael",Memphis Commercial Appeal,ROY,x2nd_place_3_points,"Williams, Jalen (OKC)",3,2.404040404,0.595959596,0.35516784,ROY
"Cole, Damichael",Memphis Commercial Appeal,ROY,x3rd_place_1_point,"Mathurin, Bennedict (IND)",1,0.262626263,0.737373737,0.543720029,ROY
"Collier, Jamal",ESPN,ROY,x1st_place_5_points,"Banchero, Paolo (ORL)",5,4.939393939,0.060606061,0.003673095,ROY
"Collier, Jamal",ESPN,ROY,x2nd_place_3_points,"Williams, Jalen (OKC)",3,2.404040404,0.595959596,0.35516784,ROY
"Collier, Jamal",ESPN,ROY,x3rd_place_1_point,"Kessler, Walker (UTA)",1,1.141414141,-0.141414141,0.019997959,ROY
"Daimiel, Antoni",Movistar+,ROY,x1st_place_5_points,"Banchero, Paolo (ORL)",5,4.939393939,0.060606061,0.003673095,ROY
"Daimiel, Antoni",Movistar+,ROY,x2nd_place_3_points,"Williams, Jalen (OKC)",3,2.404040404,0.595959596,0.35516784,ROY
"Daimiel, Antoni",Movistar+,ROY,x3rd_place_1_point,"Murray, Keegan (SAC)",1,0.202020202,0.797979798,0.636771758,ROY
"Devine, Dan",Yahoo! Sports,ROY,x1st_place_5_points,"Banchero, Paolo (ORL)",5,4.939393939,0.060606061,0.003673095,ROY
"Devine, Dan",Yahoo! Sports,ROY,x2nd_place_3_points,"Williams, Jalen (OKC)",3,2.404040404,0.595959596,0.35516784,ROY
"Devine, Dan",Yahoo! Sports,ROY,x3rd_place_1_point,"Kessler, Walker (UTA)",1,1.141414141,-0.141414141,0.019997959,ROY
"Fedor, Chris",Cleveland.com,ROY,x1st_place_5_points,"Banchero, Paolo (ORL)",5,4.939393939,0.060606061,0.003673095,ROY
"Fedor, Chris",Cleveland.com,ROY,x2nd_place_3_points,"Kessler, Walker (UTA)",3,1.121212121,1.878787879,3.529843893,ROY
"Fedor, Chris",Cleveland.com,ROY,x3rd_place_1_point,"Williams, Jalen (OKC)",1,2.424242424,-1.424242424,2.028466483,ROY
"Fentress, Aaron",The Oregonian,ROY,x1st_place_5_points,"Banchero, Paolo (ORL)",5,4.939393939,0.060606061,0.003673095,ROY
"Fentress, Aaron",The Oregonian,ROY,x2nd_place_3_points,"Williams, Jalen (OKC)",3,2.404040404,0.595959596,0.35516784,ROY
"Fentress, Aaron",The Oregonian,ROY,x3rd_place_1_point,"Kessler, Walker (UTA)",1,1.141414141,-0.141414141,0.019997959,ROY
"Ganter, Mike",The Toronto Sun,ROY,x1st_place_5_points,"Banchero, Paolo (ORL)",5,4.939393939,0.060606061,0.003673095,ROY
"Ganter, Mike",The Toronto Sun,ROY,x2nd_place_3_points,"Mathurin, Bennedict (IND)",3,0.242424242,2.757575758,7.604224059,ROY
"Ganter, Mike",The Toronto Sun,ROY,x3rd_place_1_point,"Kessler, Walker (UTA)",1,1.141414141,-0.141414141,0.019997959,ROY
"Geltzeiler, Brian",Sirius Radio,ROY,x1st_place_5_points,"Banchero, Paolo (ORL)",5,4.939393939,0.060606061,0.003673095,ROY
"Geltzeiler, Brian",Sirius Radio,ROY,x2nd_place_3_points,"Kessler, Walker (UTA)",3,1.121212121,1.878787879,3.529843893,ROY
"Geltzeiler, Brian",Sirius Radio,ROY,x3rd_place_1_point,"Williams, Jalen (OKC)",1,2.424242424,-1.424242424,2.028466483,ROY
"Goodwill, Vince",Yahoo! Sports,ROY,x1st_place_5_points,"Banchero, Paolo (ORL)",5,4.939393939,0.060606061,0.003673095,ROY
"Goodwill, Vince",Yahoo! Sports,ROY,x2nd_place_3_points,"Williams, Jalen (OKC)",3,2.404040404,0.595959596,0.35516784,ROY
"Goodwill, Vince",Yahoo! Sports,ROY,x3rd_place_1_point,"Murray, Keegan (SAC)",1,0.202020202,0.797979798,0.636771758,ROY
"Grange, Michael",Rogers Sportsnet,ROY,x1st_place_5_points,"Banchero, Paolo (ORL)",5,4.939393939,0.060606061,0.003673095,ROY
"Grange, Michael",Rogers Sportsnet,ROY,x2nd_place_3_points,"Williams, Jalen (OKC)",3,2.404040404,0.595959596,0.35516784,ROY
"Grange, Michael",Rogers Sportsnet,ROY,x3rd_place_1_point,"Kessler, Walker (UTA)",1,1.141414141,-0.141414141,0.019997959,ROY
"Greenberg, Jared",WarnerMedia,ROY,x1st_place_5_points,"Banchero, Paolo (ORL)",5,4.939393939,0.060606061,0.003673095,ROY
"Greenberg, Jared",WarnerMedia,ROY,x2nd_place_3_points,"Williams, Jalen (OKC)",3,2.404040404,0.595959596,0.35516784,ROY
"Greenberg, Jared",WarnerMedia,ROY,x3rd_place_1_point,"Mathurin, Bennedict (IND)",1,0.262626263,0.737373737,0.543720029,ROY
"Greenberg, Mike",ESPN,ROY,x1st_place_5_points,"Banchero, Paolo (ORL)",5,4.939393939,0.060606061,0.003673095,ROY
"Greenberg, Mike",ESPN,ROY,x2nd_place_3_points,"Williams, Jalen (OKC)",3,2.404040404,0.595959596,0.35516784,ROY
"Greenberg, Mike",ESPN,ROY,x3rd_place_1_point,"Mathurin, Bennedict (IND)",1,0.262626263,0.737373737,0.543720029,ROY
"Guillory, Will",The Athletic,ROY,x1st_place_5_points,"Banchero, Paolo (ORL)",5,4.939393939,0.060606061,0.003673095,ROY
"Guillory, Will",The Athletic,ROY,x2nd_place_3_points,"Williams, Jalen (OKC)",3,2.404040404,0.595959596,0.35516784,ROY
"Guillory, Will",The Athletic,ROY,x3rd_place_1_point,"Kessler, Walker (UTA)",1,1.141414141,-0.141414141,0.019997959,ROY
"Harper, Zach",The Athletic,ROY,x1st_place_5_points,"Banchero, Paolo (ORL)",5,4.939393939,0.060606061,0.003673095,ROY
"Harper, Zach",The Athletic,ROY,x2nd_place_3_points,"Williams, Jalen (OKC)",3,2.404040404,0.595959596,0.35516784,ROY
"Harper, Zach",The Athletic,ROY,x3rd_place_1_point,"Murray, Keegan (SAC)",1,0.202020202,0.797979798,0.636771758,ROY
"Haupt, Max",DPA,ROY,x1st_place_5_points,"Banchero, Paolo (ORL)",5,4.939393939,0.060606061,0.003673095,ROY
